1 0.4783 0.7971
2 0.4559 0.7886
3 0.4537 0.8086
4 0.4308 0.8457
5 0.4042 0.8429
6 0.3940 0.8514
7 0.3823 0.8486
8 0.3728 0.8514
9 0.3511 0.8800
10 0.3364 0.8714
11 0.3257 0.8886
12 0.3197 0.8657
13 0.2995 0.8829
14 0.3032 0.8857
15 0.2750 0.9086
16 0.2607 0.9057
17 0.2439 0.9171
18 0.2401 0.9171
19 0.2280 0.9143
20 0.2112 0.9229
