1 3.7132 0.4571
2 2.6254 0.4571
3 2.1971 0.4657
4 1.8744 0.4857
5 1.5876 0.4857
6 1.3628 0.5057
7 1.1872 0.5143
8 1.0197 0.5743
9 0.9012 0.6029
10 0.7941 0.6314
11 0.7615 0.6229
12 0.6635 0.6800
13 0.6239 0.7114
14 0.5969 0.7286
15 0.6075 0.7086
16 0.5515 0.7457
17 0.5407 0.7657
18 0.5145 0.7857
19 0.4976 0.7829
20 0.4845 0.7857
